783.926  0.636911
788.144  0.632959
792.357  0.641194
796.626  0.656901
800.891  0.657056
805.121  0.630679
809.346  0.640904
813.567  0.664054
817.783  0.669911
821.993  0.644517
826.198  0.711969
830.399  0.654151
834.568  0.698196
838.734  0.656742
842.943  0.682477
847.146  0.683954
851.32  0.671896
855.487  0.684731
859.65  0.69541
863.807  0.706611
867.957  0.665463
872.101  0.726946
876.24  0.710602
880.346  0.708867
884.446  0.720846
888.593  0.688942
892.735  0.69321
896.842  0.687968
900.943  0.646227
905.038  0.62559
909.126  0.594516
913.207  0.594819
917.282  0.584468
921.35  0.603138
925.385  0.594704
929.412  0.597431
933.486  0.591948
937.553  0.599318
941.586  0.61326
945.611  0.622954
949.629  0.601194
953.639  0.61349
957.642  0.582733
961.638  0.59172
965.625  0.610165
969.58  0.64656
973.527  0.592498
977.517  0.633971
981.499  0.571078
985.447  0.643035
989.388  0.65578
993.32  0.652163
997.244  0.614636
1001.16  0.621729
1005.07  0.628604
1008.97  0.593476
1012.83  0.599474
1016.69  0.62944
1020.59  0.616501
1024.47  0.632231
1028.33  0.616862
1032.18  0.618233
1036.02  0.631919
1039.84  0.624033
1043.66  0.640361
1047.47  0.62527
1051.25  0.604505
1055.02  0.60621
1058.83  0.65897
1062.62  0.614376
1066.39  0.580027
1070.14  0.605063
1073.89  0.631336
1077.62  0.606808
1081.35  0.585648
1085.06  0.620478
1088.75  0.587718
1092.43  0.611396
1096.13  0.621191
1099.83  0.619292
1103.49  0.629788
1107.15  0.61214
1110.79  0.635244
1114.43  0.697945
1118.05  0.698987
1121.67  0.619415
1125.25  0.606413
1128.82  0.652264
1132.43  0.646036
1136.02  0.67021
1139.58  0.666691
1143.13  0.658684
1146.67  0.600469
1150.2  0.613549
1153.72  0.001
1157.21  0.604705
1160.69  0.61391
1164.19  0.626221
1167.68  0.653875
1171.15  0.637045
1174.6  0.636047
1178.04  0.639815
1181.47  0.66314
1184.89  0.645014
1188.28  0.654056
1191.66  0.663924
1195.06  0.66926
1198.46  0.66271
1201.82  0.646119
1205.17  0.684124
1208.51  0.681925
1211.84  0.67107
1215.15  0.650485
1218.44  0.64586
1221.72  0.623788
1225.02  0.683037
1228.31  0.702956
1231.57  0.719819
1234.81  0.715842
1238.05  0.725277
1241.27  0.815174
1244.48  0.772541
1247.66  0.703339
1250.83  0.702493
1254.03  0.858143
1257.22  0.815815
1260.37  0.727123
1263.51  0.710226
1266.64  0.680407
1269.76  0.681962
1272.87  0.903439
1275.97  0.891909
1279.05  0.727324
1282.11  0.687604
1285.15  0.681287
1288.21  0.77673
1291.27  0.688117
1294.29  0.69092
1297.31  0.901901
1300.31  0.874589
1303.3  0.727753
1306.26  0.695187
1309.22  0.668573
1312.19  0.704846
1315.16  0.73755
1318.09  0.745258
1321.02  0.705568
1323.93  0.630593
1326.84  0.711059
1329.73  0.699413
1332.61  0.674399
1335.46  0.778476
1338.3  0.803632
1341.17  0.781919
1344.02  0.715286
1346.84  0.657345
1349.64  0.659718
1352.43  0.635663
1355.23  0.649276
1358.02  0.64859
1360.86  0.001
1363.75  0.625684
1366.69  0.610441
1369.68  0.584699
1372.72  0.634375
1375.82  0.591293
1378.97  1.03225
1382.15  0.6885
1385.37  1.16767
1388.61  1.001
1391.87  1.501
1395.12  0.001
1398.37  0.667667
1401.59  0.745361
1404.79  0.001
1407.94  0.847939
1411.05  0.597933
1414.11  0.652636
1417.1  0.629399
1420.02  0.627781
1422.87  0.621567
1425.65  0.834333
1428.34  1.001
1430.94  0.001
1433.46  0.001
1435.88  0.251
1438.22  0.001
1440.46  0.682818
1442.63  0.001
1444.71  0.001
1446.71  0.001
